# provenance
# target	aptus data-acquisition brief target 1 — Fiori Apps Library reference data
# source_url	https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/services/SingleApp.xsodata
# source_ui	https://fal.cloud.sap/  (SAP Fiori Apps Reference Library, FAL 2.0)
# entity_sets_read	FuzzySearch (app master), RequiredODataServices, BusinessCatalogPerApp, Releases
# release_filter	releaseId eq 'S37'  = Releases.releaseName "S/4HANA Cloud 2608", externalName "2608", releaseType SC
# release_group	all 5854 rows carry releaseGroupText "SAP S/4HANA Public Cloud" (no other group present under S37)
# date_read	2026-09-07
# completeness	complete for this filter: FuzzySearch/$count?$filter=releaseId eq 'S37' returned 5854 and 5854 rows were paged out; 5854 distinct app_id, no duplicates.
# completeness_caveat	floor with respect to SAP overall: only apps FAL publishes under release S37 are here. Apps SAP has not attached to this release, and any app absent from FAL, are not counted and their number cannot be measured from this service.
# access_method	anonymous OData v2 reads of the Fiori Apps Library's own published data service ($top/$skip/$select/$orderby). No login, no DOM scraping, no api.sap.com traffic.
# column_source	app_id=FuzzySearch.fioriId
# column_source	app_name=FuzzySearch.AppName
# column_source	app_type=FuzzySearch.AppType (FAL "App Type"; UITechnology and AppTypeLevel are separate FAL fields, not merged in)
# column_source	lob=FuzzySearch.GTMLoBName (FAL "Line of Business" filter field). FAL also publishes LeadingLob (single-valued, non-empty on 2172 rows vs 2053 here); the two were NOT merged.
# column_source	business_catalog_ids=BusinessCatalogPerApp.BusinessCatalogName, pipe-joined
# column_source	business_role_ids=FuzzySearch.BusinessRoleName, pipe-joined (SAP_BR_* technical role ids)
# column_source	odata_services=RequiredODataServices.TechnicalName (OData V2/V4 services) UNION FuzzySearch.ODataV4GroupServiceName (V4 service groups), pipe-joined, V2/V4-service names first
# column_source	required_scope_item_ids=FuzzySearch.ScopeItemID, re-joined with "|" (SAP already pipe-delimits this field)
# column_source	product_version=FuzzySearch.ProductVersionOfficialNameUI
# column_source	availability=FuzzySearch.isPublished (values observed: Published, Deprecated). FAL's availabilityInFaaS field is "false" on all 5854 rows and was not used.
# column_source	device_types=FuzzySearch.FormFactors
# column_source	app_hub_url=constructed from SAP's own FAL 1.0->2.0 parameter map published at /sap/fix/externalViewer/ (appid->app-id, releaseId->release-version). DERIVED URL, not a field SAP returns.
# multivalue_delimiter	| (pipe) on every multi-valued column. SAP returns app_type, lob and device_types comma-separated and required_scope_item_ids pipe-separated; the delimiter was normalised to | and no value was otherwise altered.
# empty	an empty cell means the field was empty in the source, never that it was unknown or dropped
# not_claimed	this file states what SAP publishes for release 2608. It says nothing about what any tenant has activated.
app_id	app_name	app_type	lob	business_catalog_ids	business_role_ids	odata_services	required_scope_item_ids	product_version	availability	device_types	app_hub_url
F2177	Custom Communication Scenarios	Transactional		SAP_CORE_BC_EXT_CCS	SAP_BR_EXTENSIBILITY_SPEC	APS_COM_MCS_D_V2		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2177&release-version=S37
F2179	Manage Purchase Scheduling Agreements	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_FIN_BC_ACC_RECON_PC|SAP_MM_BC_SA_PROCESS_MC|SAP_MM_BC_SOURC_DOC_DSP_PC	SAP_BR_AP_ACCOUNTANT|SAP_BR_CASH_MANAGER|SAP_BR_CASH_SPECIALIST|SAP_BR_GL_ACCOUNTANT|SAP_BR_INVENTORY_MANAGER|SAP_BR_MATL_PLNR_EXT_PROC|SAP_BR_PRODN_PLNR|SAP_BR_PRODN_SUPERVISOR_DISC|SAP_BR_PRODN_SUPERVISOR_PROC|SAP_BR_PURCHASER|SAP_BR_SHIPPING_SPECIALIST	MM_PUR_SCHEDG_AGRMT_SRV	54U|2NX|4AZ|2NY|BMR|5I2|1WE|55F	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2179&release-version=S37
F2180	Inspection Lot (S/4HANA)	Transactional	Maintenance and Engineering|Manufacturing|Mine Operations|Operations|Sustainability|Compliance|and Enterprise Strategy	SAP_QM_BC_INCG_QLTY_CERT_PC|SAP_QM_BC_INSPECTION_LOT_PC|SAP_QM_BC_RESULT_RECG_PC|SAP_QM_BC_USAGE_DECISION_PC	SAP_BR_QUALITY_ENGINEER|SAP_BR_QUALITY_TECHNICIAN	QM_INSPLOT_OBJECTPAGE_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2180&release-version=S37
F2181	Inspection Operation (S/4HANA)	Transactional	Maintenance and Engineering|Manufacturing|Mine Operations|Operations|Sustainability|Compliance|and Enterprise Strategy	SAP_QM_BC_INSPECTION_LOT_PC|SAP_QM_BC_RESULT_RECG_PC|SAP_QM_BC_USAGE_DECISION_PC	SAP_BR_QUALITY_ENGINEER|SAP_BR_QUALITY_TECHNICIAN	QM_INSPOPERATION_OBJECTPAGE_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2181&release-version=S37
F2187A	Customer 360° View	Analytical	Advertising|Budget and Finance|Business Development|Commerce|Customer|Downstream|Marketing|Operations|Sales|Sales and Marketing|Sales and Services|Service	SAP_SD_BC_CUST360_DISPL_PC	SAP_BR_CUSTOMER_SRVC_MGR|SAP_BR_INTERNAL_SALES_REP|SAP_BR_RETURNS_REFUND_CLERK|SAP_BR_SALES_MANAGER|SAP_BR_SOLN_ORDER_SPCLST	SD_ADVNCD_CUSTOMER360		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2187A&release-version=S37
F2189	Classification	Reuse Component						SAP S/4HANA Cloud Public Edition 2608	Published		https://fal.cloud.sap/?app-id=F2189&release-version=S37
F2190	Manage Workflows	Transactional		SAP_CEC_BC_MKT_APV_OP|SAP_CEC_BC_MKT_APV_PC|SAP_FIN_BC_CM_CONF_PC|SAP_QM_BC_CONFIG_PC	SAP_BR_CASH_SPECIALIST|SAP_BR_CASH_MANAGER|SAP_BR_MARKETING_MANAGER|SAP_BR_QUALITY_ENGINEER	SWF_FLEX_DEF_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2190&release-version=S37
F2191	Display Scorecards	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_MM_BC_QNR_SUP_EVAL_PC	SAP_BR_PURCHASER|SAP_BR_PURCHASER_RFM	C_SUPLREVALSCORECARDDISPLAY_SRV	6A6|SL4	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2191&release-version=S37
F2193	Manage Templates	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_MM_BC_QNR_SUP_EVAL_PC	SAP_BR_PURCHASER|SAP_BR_PURCHASER_RFM	C_SUPLREVALTEMPLATEMANAGEST_SRV	6A6|SL4	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2193&release-version=S37
F2194	Manage Questionnaires	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_MM_BC_QNR_SUP_EVAL_PC|SAP_MM_BC_SUP_QNR_MGT_PC	SAP_BR_PURCHASER|SAP_BR_PURCHASER_RFM	C_SUPLREVALQNAIREMANAGEST_SRV	SL4|6A6	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2194&release-version=S37
F2197	Translate Purchasing Category	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_MM_BC_SUP_CAT_TRANSL_PC	SAP_BR_PURCHASER	C_PURCHASINGCATEGORYTRANST_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2197&release-version=S37
F2198	Translate Templates	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_MM_BC_SUP_EVL_TRANSL_PC	SAP_BR_PURCHASER	C_SUPLREVALTEMPLATETRANST_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2198&release-version=S37
F2199	Translate Questionnaire Names	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_MM_BC_SUP_EVL_TRANSL_PC	SAP_BR_PURCHASER	C_SUPLREVALQNAIRETRANST_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2199&release-version=S37
F2200	My Sales Overview	Analytical	Budget and Finance|Business Development|Constituent Omnichannel Services|Customer|Installation and Service|Managed Services|Marketing|Operations|Sales|Sales and Marketing|Sales and Services|Service	SAP_SD_BC_SALES_OVP_DISPL_PC	SAP_BR_INTERNAL_SALES_REP	SD_F2200_OVP_ISR_SRV	1BS	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2200&release-version=S37
F2201	Schedule Accruals Reversal - Obsolete Customer Condition Contracts	Transactional	Business Development|Sales|Sales and Marketing	SAP_SD_BC_CC_RACC_JOB_PC	SAP_BR_BILLING_CLERK	APJ_JOB_MANAGEMENT_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2201&release-version=S37
F2202	Schedule Contract Settlement - Customer Contracts	Transactional	Business Development|Sales|Sales and Marketing	SAP_SD_BC_CC_SETLC_JOB_PC	SAP_BR_BILLING_CLERK	APJ_JOB_MANAGEMENT_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2202&release-version=S37
F2203	Schedule Contract Settlement - Supplier Contracts	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_MM_BC_CC_SETLS_JOB_PC	SAP_BR_AP_ACCOUNTANT	APJ_JOB_MANAGEMENT_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2203&release-version=S37
F2204	Schedule Accruals Reversal - Supplier Contracts	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_MM_BC_CC_RACS_JOB_PC	SAP_BR_AP_ACCOUNTANT	APJ_JOB_MANAGEMENT_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2204&release-version=S37
F2206	Verify Service Nota Fiscal - Cloud	Transactional	Budget and Finance|Business Development|Commerce|Constituent Omnichannel Services|Customer|Finance|Sales|Sales and Marketing|Sales and Services|Service|Social Protection|Ticket Sales and Distribution Management	SAP_LE_BC_NFS_MGMT_BR_PC	SAP_BR_AP_ACCOUNTANT_BR|SAP_BR_BILLING_CLERK_BR	C_BR_VERIFYNFS_CDS		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2206&release-version=S37
F2207	Verify CT-e	Transactional	Budget and Finance|Corporate Finance|Finance|Purchasing|Sourcing and Procurement|Supply Chain	SAP_LE_BC_CTE_MGMT_BR_PC	SAP_BR_AP_ACCOUNTANT_BR|SAP_BR_BILLING_CLERK_BR	C_BR_VERIFYCTE_CDS		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2207&release-version=S37
F2208A	Analyze Collections Volume (Version 2)	Transactional|Analytical	Budget and Finance|Constituent Omnichannel Services|Contributions|Revenue|and Taxes|Corporate Finance|Finance|Mid-Office	SAP_FICA_BC_ANALYTICS_PC	SAP_BR_APR_ACCOUNTANT_FICA|SAP_BR_APR_MANAGER_FICA	UI_CACOLLVOLUME_ANALYSIS	2KH	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2208A&release-version=S37
F2209A	Analyze Collections Success (Version 2)	Transactional|Analytical	Budget and Finance|Constituent Omnichannel Services|Contributions|Revenue|and Taxes|Corporate Finance|Finance|Mid-Office	SAP_FICA_BC_ANALYTICS_PC	SAP_BR_APR_ACCOUNTANT_FICA|SAP_BR_APR_MANAGER_FICA	C_CACOLLECTIONSUCCESSQUERY_CDS|UI_CASYSTEM_SETTING_V2		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2209A&release-version=S37
F2212	Manage Change Masters	Transactional	Engineering and Project Management|Private Label Product Design and Development|Product Innovation|R&D|R&D and Product Management|R&D/Engineering|Research and Development	SAP_PLM_BC_CM_MC	SAP_BR_BOM_ENGINEER|SAP_BR_BOM_ENG_CUST_ORDER|SAP_BR_DESIGN_ENGINEER|SAP_BR_DEVELOPMENT_MANAGER_DIN|SAP_BR_DEV_MANAGER_PIC|SAP_BR_PRODN_ENG_DISC|SAP_BR_PRODN_ENG_PROC|SAP_BR_PRODUCT_CONFIG_MODELER	PLMI_CHANGEMASTER_MANAGE	61W|64F	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2212&release-version=S37
F2214	Material Where Used List for BOMs	Transactional	Engineering and Project Management|Manufacturing|Prefabrication|Private Label Product Design and Development|Product Innovation|R&D|R&D and Product Management|R&D/Engineering|Research and Development	SAP_PLM_BC_MBOM_PC	SAP_BR_BOM_ENGINEER|SAP_BR_BOM_ENG_CUST_ORDER|SAP_BR_DESIGN_ENGINEER|SAP_BR_DEVELOPMENT_MANAGER_DIN|SAP_BR_DEV_MANAGER_PIC|SAP_BR_MAINTENANCE_PLANNER|SAP_BR_MAINT_SUPERVISOR|SAP_BR_MD_SPCLST_ITEM_RFM|SAP_BR_MD_SPECIALIST_EAM|SAP_BR_PRODN_ENG_DISC|SAP_BR_PRODN_ENG_PROC|SAP_BR_PRODUCT_CONFIG_MODELER	BOMWHEREUSED_SRV	64F	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2214&release-version=S37
F2215	Reuse Component: ATP Interactive Chart	Reuse Component						SAP S/4HANA Cloud Public Edition 2608	Published		https://fal.cloud.sap/?app-id=F2215&release-version=S37
F2216	Scrap Reason	Analytical	Catering Production|Manufacturing|Mine Operations|Operations|Prefabrication	SAP_SCM_BC_PRODN_PERF_MNTR_MC	SAP_BR_PRODN_ENG_DISC|SAP_BR_PRODN_ENG_PROC|SAP_BR_PRODN_PLNR|SAP_BR_PRODN_SUPERVISOR_DISC|SAP_BR_PRODN_SUPERVISOR_PROC	/SSB/SMART_BUSINESS_RUNTIME_SRV|C_MFGORDOPCONFSCRAPREASONQ_CDS		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2216&release-version=S37
F2217	Display Line Items in General Ledger	Analytical	Budget and Finance|Corporate Finance|Finance|Finance & Risk	SAP_FIN_BC_BSFXRISK_PC|SAP_FIN_BC_GL_ANALYTICS_PC|SAP_FIN_BC_GL_AUDIT_PC|SAP_FIN_BC_GL_VAL_RESULT_PC|SAP_FIN_BC_MKTD_FXR_OVP_PC|SAP_FIN_BC_OH_REORG_PCA_PC|SAP_FIN_BC_SA_REP_PRO_NOPL_PC|SAP_FIN_BC_SA_REP_PRO_PC	SAP_BR_DIVISION_ACCOUNTANT|SAP_BR_EXTERNAL_AUDITOR|SAP_BR_GL_ACCOUNTANT|SAP_BR_PROJECT_MANAGER_PROF|SAP_BR_SALES_ACCOUNTANT|SAP_BR_TREASURY_RISK_MANAGER|SAP_BR_TREASURY_SPECIALIST_FOE|SAP_BR_TREASURY_SPECIALIST_MOE	FAC_GLV_GL_ACCOUNT_LINE_ITEMS_SRV	2VA|6IL|78J|5NU|1GA|6IM|4PG|J58	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2217&release-version=S37
F2218	Display Line Item Entry	Analytical	Budget and Finance|Corporate Finance|Finance|Finance & Risk	SAP_FIN_BC_GL_ANALYTICS_PC|SAP_FIN_BC_GL_AUDIT_PC|SAP_FIN_BC_OH_REP_GEN_PC	SAP_BR_EXTERNAL_AUDITOR|SAP_BR_GL_ACCOUNTANT|SAP_BR_OVERHEAD_ACCOUNTANT|SAP_BR_PROJECT_MANAGER_PROF	FAC_EV_GL_ACCOUNT_LINE_ITEMS_SRV	1GA|78J|J78|5NU|2VA|J58	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2218&release-version=S37
F2219	Display Master Inspection Characteristic	Transactional	Maintenance and Engineering|Manufacturing|Mine Operations|Operations|Sustainability|Compliance|and Enterprise Strategy	SAP_QM_BC_INSP_PLNG_DSP_PC|SAP_QM_BC_MSTR_INSP_CHARC_PC	SAP_BR_QUALITY_ENGINEER|SAP_BR_QUALITY_PLANNER|SAP_BR_QUALITY_TECHNICIAN	QM_INSPSPEC_OBJECTPAGE_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2219&release-version=S37
F2220	Notes for Application Object (ReuseLibrary)	Reuse Component						SAP S/4HANA Cloud Public Edition 2608	Published		https://fal.cloud.sap/?app-id=F2220&release-version=S37
F2222	Manage Work Center Utilization	Transactional	Asset Management|Manufacturing|Mine Operations|Operations	SAP_CA_BC_RSH_RES_SCHED_PC	SAP_BR_MAINTENANCE_PLANNER|SAP_BR_MAINTENANCE_PLNR_RSH|SAP_BR_MAINT_SUPERVISOR	RSH_EAM_ANALYZE_SRV	43R	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2222&release-version=S37
F2223	Reset Cleared Items	Transactional	Budget and Finance|Corporate Finance|Finance|Mid-Office|Purchasing|Sourcing and Procurement|Supply Chain	SAP_FIN_BC_AP_CLEARING_PC|SAP_FIN_BC_AP_REVERSAL_PC|SAP_FIN_BC_AR_CLEARING_PC|SAP_FIN_BC_GL_JE_CLRING_PC	SAP_BR_AP_ACCOUNTANT|SAP_BR_AR_ACCOUNTANT|SAP_BR_GL_ACCOUNTANT	FIN_CLRG_RSET_SRV	42K|2VA|J59|2MB|1GA|J58|J60	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2223&release-version=S37
F2227	Resource Scheduling for Maintenance Planners	Analytical	Asset Management|Manufacturing|Mine Operations|Operations	SAP_CA_BC_RSH_RES_SCHED_PC	SAP_BR_MAINTENANCE_PLANNER|SAP_BR_MAINTENANCE_PLNR_RSH|SAP_BR_MAINT_SUPERVISOR	RSH_EAM_ANALYZE_SRV	43R	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2227&release-version=S37
F2228	Schedule Delivery Creation	Transactional		SAP_LE_BC_ODLV_PROC_MC	SAP_BR_SHIPPING_SPECIALIST|SAP_BR_SHIP_SPECIALIST_JIT	APJ_JOB_MANAGEMENT_SRV	71P|5FK|5FZ|3HU|1IU	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2228&release-version=S37
F2229	Manage Purchase Requisitions - Professional	Transactional	Purchasing|Sourcing and Procurement|Supply Chain	SAP_MM_BC_PR_MANAGE_PC|SAP_MM_BC_PURCH_DOC_DSP_PC|SAP_PS_BC_PROJ_FIN_ANLYTC_MC	SAP_BR_ADMINISTRATOR_SLL|SAP_BR_AP_ACCOUNTANT|SAP_BR_BUDGET_RESPONSIBLE|SAP_BR_BUDGET_SPECIALIST|SAP_BR_CASH_MANAGER|SAP_BR_CASH_SPECIALIST|SAP_BR_CHG_MGMT_COORDINATOR|SAP_BR_CUSTOMER_SRVC_MGR|SAP_BR_CUST_SRVC_MGR_REPA|SAP_BR_CUST_SRVC_REP_REPA|SAP_BR_GRANT_RESPONSIBLE|SAP_BR_GRANT_SPECIALIST|SAP_BR_INTERNAL_SALES_REP|SAP_BR_INVENTORY_MANAGER|SAP_BR_MAINTENANCE_PLANNER|SAP_BR_MAINTENANCE_TECHNICIAN|SAP_BR_MATL_PLNR_EXT_PROC|SAP_BR_PRODN_PLNR|SAP_BR_PROJECT_MANAGER_PROF|SAP_BR_PROJ_FIN_CONTROLLER|SAP_BR_PROJ_PROC_CONTROLLER|SAP_BR_PURCHASER|SAP_BR_PURCHASER_RFM|SAP_BR_QUALITY_ENGINEER|SAP_BR_QUALITY_PLANNER|SAP_BR_QUALITY_TECHNICIAN|SAP_BR_RCVG_SPECIALIST_IOG|SAP_BR_RECEIVING_SPECIALIST|SAP_BR_RETURNS_REFUND_CLERK|SAP_BR_SC_ANALYST_IOG|SAP_BR_SHIPPING_SPECIALIST|SAP_BR_SHIP_SPECIALIST_JIT|SAP_BR_SOLN_ORDER_SPCLST|SAP_BR_WAREHOUSE_CLERK|SAP_BR_WAREHOUSE_CLERK_IOG	MM_PUR_PR_PROFNL_MAINTAIN_SRV	5JT|BMD|BNX|4AH|3HU|22Z|6AA|J13|3NI|J45|18J|5W3|22K|4OL	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2229&release-version=S37
F2234A	Supplier Evaluation by Questionnaire (Version 2)	Analytical		SAP_MM_BC_PUR_STRATEGY	SAP_BR_PURCHASER|SAP_BR_PURCHASER_RFM	C_SUPLREVALBYQNAIREQRY_CDS	SL4	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2234A&release-version=S37
F2235	Sales Volume - Detailed Analysis	Analytical	Advertising|Budget and Finance|Downstream|Marketing|Sales|Sales and Marketing	SAP_SD_BC_SALES_ANALYTICS	SAP_BR_SALES_MANAGER	C_SALESVOLUMEANALYSISQUERY_CDS|C_SALESVOLUMEBYYEARQUERY_CDS	1BS	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2235&release-version=S37
F2246	Configure Order Fulfillment Responsibilities	Transactional	Catering Production|Sales|Sales and Marketing|Sourcing and Procurement|Supply Chain	SAP_SCM_BC_OFR_CONFIG_MC	SAP_BR_ORDER_FULFILLMNT_MNGR	ATP_RESPONSIBILITY_CONFIG	1JW	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2246&release-version=S37
F2250	Manage Billing Document	Transactional	Business Development|Commerce|Constituent Omnichannel Services|Customer|Finance|Sales|Sales and Marketing|Sales and Services|Social Protection|Ticket Sales and Distribution Management	SAP_CINV_BC_BILL_MAN_PC|SAP_CINV_BC_DISPLAY_PC	SAP_BR_EXT_AUDITOR_APR_FICA|SAP_BR_INVOICING_SPEC_CINV	O2C_CI_BILLDOC_DISPLAY_SRV	2SJ|BKJ|BDH|BKA|BDN|1J5|BDQ|BDW|BDD|1EZ|2UW|BKL|BD9|BDK|BD3|2BG|2BE|31Q|2ET|82X|BKZ|1F1|2T3	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2250&release-version=S37
F2255	Display Sampling Procedure	Transactional	Maintenance and Engineering|Manufacturing|Mine Operations|Operations|Sustainability|Compliance|and Enterprise Strategy	SAP_QM_BC_BASIC_DATA_DSP_PC|SAP_QM_BC_BASIC_DATA_PC	SAP_BR_QUALITY_ENGINEER|SAP_BR_QUALITY_PLANNER|SAP_BR_QUALITY_TECHNICIAN	QM_SAMPLINGPROC_OBJECTPAGE_SRV	6AA|5HK|6A9	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2255&release-version=S37
F2256	Display Quality Info Record for Procurement	Transactional	Maintenance and Engineering|Manufacturing|Mine Operations|Operations|Sustainability|Compliance|and Enterprise Strategy	SAP_QM_BC_QM_PROCUREMENT_PC	SAP_BR_QUALITY_ENGINEER|SAP_BR_QUALITY_PLANNER	QM_INFOREC_PROC_OBJECTPAGE_SRV		SAP S/4HANA Cloud Public Edition 2608	Deprecated	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2256&release-version=S37
F2256A	Manage Quality Info Records	Transactional	Maintenance and Engineering|Manufacturing|Mine Operations|Operations|Sustainability|Compliance|and Enterprise Strategy	SAP_QM_BC_INSPECTION_LOT_PC|SAP_QM_BC_QM_PROCUREMENT_PC	SAP_BR_QUALITY_ENGINEER|SAP_BR_QUALITY_PLANNER|SAP_BR_QUALITY_TECHNICIAN	QM_INFOREC_PROC_MANAGE_SRV	5W3|6AA|830|1FM|7L4	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2256A&release-version=S37
F2257	Schedule Accounts Payable Jobs	Transactional	Budget and Finance|Corporate Finance|Finance|Purchasing|Sourcing and Procurement|Supply Chain	SAP_FIN_BC_AP_PERIODIC_ACT_PC	SAP_BR_AP_ACCOUNTANT	APJ_JOB_MANAGEMENT_SRV	J60	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2257&release-version=S37
F2258	SD Reuse Library for FIORI Worklists	Reuse Component						SAP S/4HANA Cloud Public Edition 2608	Published		https://fal.cloud.sap/?app-id=F2258&release-version=S37
F2259	Schedule Goods Issue For Deliveries	Transactional	Aircraft Fuel Management|Asset Management|Catering Production|Distribution|Operations|Operations|Sales and Marketing|Service|Sourcing and Procurement|Supply Chain	SAP_LE_BC_ODLV_PROC_MC	SAP_BR_SHIPPING_SPECIALIST|SAP_BR_SHIP_SPECIALIST_JIT	APJ_JOB_MANAGEMENT_SRV	61V|4LZ|6AA|1IU	SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Tablet	https://fal.cloud.sap/?app-id=F2259&release-version=S37
F2260	Planned Order Object Page	Fact sheet	Catering Production|Manufacturing|Mine Operations|Operations|Prefabrication	SAP_SCM_BC_MFG_ORD_OBJ_PGS_MC	SAP_BR_INTERNAL_SALES_REP|SAP_BR_INVENTORY_MANAGER|SAP_BR_MATL_PLNR_EXT_PROC|SAP_BR_PRODN_OPTR_DISC|SAP_BR_PRODN_OPTR_PROC|SAP_BR_PRODN_OPTR_RPTV|SAP_BR_PRODN_PLNR|SAP_BR_PRODN_SUPERVISOR_DISC|SAP_BR_PRODN_SUPERVISOR_PROC|SAP_BR_PRODN_SUPERVISOR_RPTV|SAP_BR_PROJ_FIN_CONTROLLER|SAP_BR_QUALITY_ENGINEER|SAP_BR_QUALITY_TECHNICIAN|SAP_BR_SOLN_ORDER_SPCLST|SAP_BR_WAREHOUSE_CLERK	MPE_PLANNEDORDER_OBJPG_SRV		SAP S/4HANA Cloud Public Edition 2608	Published	Desktop|Smartphone|Tablet	https://fal.cloud.sap/?app-id=F2260&release-version=S37
